,Price,Area,Ward,District
2652,2560000,16,Mỹ An,Ngũ Hành Sơn
2653,1680000,24,Xuân Hà,Thanh Khê
2654,1000000,100,Thuận Phước,Hải Châu
2655,1950000,15,Unknown W,Sơn Trà
2656,1920000,24,Nại Hiên Đông,Sơn Trà
2657,4550000,35,Unknown W,Hải Châu
2658,2000000,25,Hòa Minh,Liên Chiểu
2659,1750000,25,Hòa Minh,Liên Chiểu
2660,2100000,30,Hòa Xuân,Cẩm Lệ
2661,4400000,55,Hòa Cường Bắc,Hải Châu
2662,2400000,20,Hòa Thuận Tây,Hải Châu
2663,3430000,49,Hòa Khê,Thanh Khê
2664,1600000,20,An Hải Bắc,Sơn Trà
2665,3000000,15,Unknown W,Thanh Khê
2666,2000000,20,Unknown W,Ngũ Hành Sơn
2667,1200000,12,Unknown W,Cẩm Lệ
2668,2400000,20,Unknown W,Ngũ Hành Sơn
2669,1050000,15,Hòa Minh,Liên Chiểu
2670,2000000,20,Unknown W,Ngũ Hành Sơn
2671,2040000,17,Unknown W,Ngũ Hành Sơn
2672,1500000,30,Unknown W,Ngũ Hành Sơn
2673,2400000,20,Unknown W,Liên Chiểu
2674,1470000,21,Hòa Khánh Bắc,Liên Chiểu
2675,1400000,20,Unknown W,Ngũ Hành Sơn
2676,1400000,20,Unknown W,Ngũ Hành Sơn
2677,3600000,40,Thạch Thang,Hải Châu
2678,2400000,20,Unknown W,Liên Chiểu
2679,1750000,25,Hòa Khánh Bắc,Liên Chiểu
2680,2400000,20,Nại Hiên Đông,Sơn Trà
2681,2000000,20,Unknown W,Sơn Trà
2682,2800000,40,An Hải Bắc,Sơn Trà
2683,4000000,25,Unknown W,Hải Châu
2684,2450000,35,Hòa Minh,Liên Chiểu
2685,2160000,18,Unknown W,Thanh Khê
2686,2040000,12,Unknown W,Hải Châu
2687,2520000,14,Unknown W,Hải Châu
2688,3500000,25,Unknown W,Ngũ Hành Sơn
2689,1500000,25,Hòa Minh,Liên Chiểu
2690,1610000,23,Hòa Khê,Thanh Khê
2691,1540000,14,Unknown W,Thanh Khê
2692,1200000,12,Unknown W,Thanh Khê
2693,1500000,15,Unknown W,Thanh Khê
2694,2200000,22,Hòa Cường Nam,Hải Châu
2695,2000000,20,Unknown W,Thanh Khê
2696,2500000,25,Unknown W,Thanh Khê
2697,1600000,20,Hòa Khánh Nam,Liên Chiểu
2698,5000000,25,An Hải Tây,Sơn Trà
2699,3520000,22,Unknown W,Ngũ Hành Sơn
2700,700000,10,Hòa Khánh Bắc,Liên Chiểu
2701,3360000,42,Khuê Trung,Cẩm Lệ
2702,2800000,20,Unknown W,Hải Châu
2703,2040000,12,An Hải Tây,Sơn Trà
2704,1600000,32,Hòa Thuận Tây,Hải Châu
2705,3430000,49,Hòa Khê,Thanh Khê
2706,1980000,18,Unknown W,Ngũ Hành Sơn
2707,2210000,17,Thọ Quang,Sơn Trà
2708,4000000,40,Bình Thuận,Hải Châu
2709,2400000,20,Unknown W,Cẩm Lệ
2710,3080000,22,Unknown W,Hải Châu
2711,2560000,32,Thanh Khê Đông,Thanh Khê
2712,3900000,30,Mỹ An,Ngũ Hành Sơn
2713,2400000,30,Hòa Minh,Liên Chiểu
2714,1200000,24,Hòa Minh,Liên Chiểu
2715,1200000,20,An Hải Bắc,Sơn Trà
2716,2400000,30,Hòa Minh,Liên Chiểu
2717,1950000,15,Unknown W,Thanh Khê
2718,3000000,30,Unknown W,Liên Chiểu
2719,2000000,25,An Hải Bắc,Sơn Trà
2720,2100000,30,Chính Gián,Thanh Khê
2721,2400000,30,Hòa Minh,Liên Chiểu
2722,1950000,15,Unknown W,Thanh Khê
2723,2000000,20,Unknown W,Liên Chiểu
2724,2760000,23,Unknown W,Cẩm Lệ
2725,1350000,15,Mỹ An,Ngũ Hành Sơn
2726,1600000,20,Unknown W,Ngũ Hành Sơn
2727,19950000,57,Unknown W,Hải Châu
2728,1500000,25,An Hải Đông,Sơn Trà
2729,1400000,20,Unknown W,Ngũ Hành Sơn
2730,3000000,30,Unknown W,Thanh Khê
2731,3150000,35,Hòa Cường Bắc,Hải Châu
2732,2250000,25,Hòa Minh,Liên Chiểu
2733,1000000,20,Mỹ An,Ngũ Hành Sơn
2734,1800000,60,Hòa Khánh Nam,Liên Chiểu
2735,1400000,20,Unknown W,Ngũ Hành Sơn
2736,2000000,25,Hòa Thọ Đông,Cẩm Lệ
2737,1800000,18,Unknown W,Liên Chiểu
2738,1800000,18,Unknown W,Ngũ Hành Sơn
2739,1200000,40,Vĩnh Trung,Thanh Khê
2740,1650000,15,Unknown W,Hải Châu
2741,800000,20,Mỹ An,Ngũ Hành Sơn
2742,3000000,25,An Hải Đông,Sơn Trà
2743,3500000,25,Unknown W,Hải Châu
2744,1750000,25,Hòa Minh,Liên Chiểu
2745,1700000,17,Unknown W,Hải Châu
2746,2520000,18,Unknown W,Cẩm Lệ
2747,1400000,20,Hòa Minh,Liên Chiểu
2748,1200000,20,Hòa Cường Bắc,Hải Châu
2749,3000000,30,Unknown W,Thanh Khê
2750,2000000,25,Thuận Phước,Hải Châu
2751,3000000,30,Unknown W,Ngũ Hành Sơn
2752,1800000,20,An Hải Tây,Sơn Trà
2753,1920000,16,Unknown W,Ngũ Hành Sơn
2754,3900000,30,Hòa Xuân,Cẩm Lệ
2755,1950000,15,Unknown W,Thanh Khê
2756,3400000,20,An Hải Đông,Sơn Trà
2757,2880000,36,Hòa Xuân,Cẩm Lệ
2758,1540000,14,Unknown W,Thanh Khê
2759,2500000,25,Unknown W,Cẩm Lệ
2760,2000000,25,Hòa An,Cẩm Lệ
2761,1050000,15,Thạc Gián,Thanh Khê
2762,2000000,20,Unknown W,Cẩm Lệ
2763,3840000,32,Unknown W,Hải Châu
2764,1800000,10,Unknown W,Hải Châu
2765,2500000,25,Unknown W,Cẩm Lệ
2766,2000000,20,Unknown W,Liên Chiểu
2767,3000000,15,Unknown W,Thanh Khê
2768,1760000,16,Unknown W,Hải Châu
2769,1980000,18,Unknown W,Liên Chiểu
2770,1750000,25,Hòa An,Cẩm Lệ
2771,2400000,24,Unknown W,Hải Châu
2772,2400000,20,Unknown W,Sơn Trà
2773,2420000,22,Unknown W,Ngũ Hành Sơn
2774,1400000,20,Chính Gián,Thanh Khê
2775,2100000,35,Hòa An,Cẩm Lệ
2776,3600000,30,Thọ Quang,Sơn Trà
2777,2000000,20,Unknown W,Cẩm Lệ
2778,1820000,26,Hòa Thọ Đông,Cẩm Lệ
2779,2000000,40,Chính Gián,Thanh Khê
2780,2450000,35,Hòa Thọ Đông,Cẩm Lệ
2781,4590000,27,Unknown W,Hải Châu
2782,3600000,30,Unknown W,Hải Châu
2783,1600000,40,Hòa Xuân,Cẩm Lệ
2784,1760000,22,Hòa Xuân,Cẩm Lệ
2785,3000000,25,Unknown W,Cẩm Lệ
2786,1680000,28,Hòa An,Cẩm Lệ
2787,2400000,20,Unknown W,Ngũ Hành Sơn
2788,1500000,25,Thạc Gián,Thanh Khê
2789,2250000,25,Nại Hiên Đông,Sơn Trà
2790,2000000,25,Hòa Xuân,Cẩm Lệ
2791,3000000,30,Unknown W,Hải Châu
2792,2400000,30,Hải Châu II,Hải Châu
2793,1500000,30,Thạc Gián,Thanh Khê
2794,3150000,35,An Hải Đông,Sơn Trà
2795,2400000,30,An Hải Đông,Sơn Trà
2796,3000000,20,Phước Mỹ,Sơn Trà
2797,2450000,35,Thuận Phước,Hải Châu
2798,1800000,18,Unknown W,Cẩm Lệ
2799,4000000,25,Unknown W,Hải Châu
2800,2400000,30,Hòa An,Cẩm Lệ
2801,2750000,25,Unknown W,Thanh Khê
2802,3000000,30,Thọ Quang,Sơn Trà
2803,1280000,16,Hòa Khánh Bắc,Liên Chiểu
2804,2600000,26,Hòa Thuận Tây,Hải Châu
2805,1560000,26,Vĩnh Trung,Thanh Khê
2806,3360000,42,Thuận Phước,Hải Châu
2807,1000000,10,Hòa Khánh Bắc,Liên Chiểu
2808,5000000,25,Unknown W,Hải Châu
2809,1750000,25,Hòa Minh,Liên Chiểu
2810,2000000,25,Hòa Xuân,Cẩm Lệ
2811,1870000,17,An Hải Bắc,Sơn Trà
2812,1400000,35,An Hải Đông,Sơn Trà
2813,1800000,20,Unknown W,Cẩm Lệ
2814,1920000,24,Unknown W,Ngũ Hành Sơn
2815,4000000,25,Unknown W,Hải Châu
2816,2760000,12,Unknown W,Hải Châu
2817,2400000,30,Unknown W,Ngũ Hành Sơn
2818,3600000,40,An Hải Bắc,Sơn Trà
2819,3900000,26,Unknown W,Hải Châu
2820,4550000,35,Unknown W,Hải Châu
2821,4550000,35,Unknown W,Sơn Trà
2822,2100000,30,Chính Gián,Thanh Khê
2823,2520000,18,Unknown W,Hải Châu
2824,3600000,30,Unknown W,Thanh Khê
2825,2000000,20,Unknown W,Ngũ Hành Sơn
2826,3600000,30,Unknown W,Hải Châu
2827,3000000,25,Unknown W,Hải Châu
2828,6000000,30,Unknown W,Hải Châu
2829,3000000,30,Unknown W,Ngũ Hành Sơn
2830,3060000,17,Unknown W,Hải Châu
2831,1530000,17,Unknown W,Sơn Trà
2832,1530000,17,Unknown W,Sơn Trà
2833,1530000,17,Unknown W,Sơn Trà
2834,3900000,30,Unknown W,Ngũ Hành Sơn
2835,1800000,30,Unknown W,Cẩm Lệ
2836,3060000,18,Unknown W,Hải Châu
2837,2100000,30,Hòa Minh,Liên Chiểu
2838,3910000,23,Unknown W,Sơn Trà
2839,3300000,30,Unknown W,Cẩm Lệ
2840,3500000,25,Unknown W,Thanh Khê
2841,1750000,25,Unknown W,Ngũ Hành Sơn
2842,4000000,25,Unknown W,Hải Châu
2843,2100000,30,Unknown W,Ngũ Hành Sơn
2844,3600000,30,Unknown W,Sơn Trà
2845,3000000,20,Unknown W,Ngũ Hành Sơn
2846,3510000,27,Unknown W,Sơn Trà
2847,2520000,21,Unknown W,Ngũ Hành Sơn
2848,2000000,25,Hòa Xuân,Cẩm Lệ
2849,3600000,30,Unknown W,Hải Châu
2850,5400000,90,Thanh Bình,Hải Châu
2851,1200000,24,Unknown W,Liên Chiểu
2852,2200000,20,Unknown W,Cẩm Lệ
2853,7600000,40,An Hải Bắc,Sơn Trà
2854,6000000,50,Unknown W,Ngũ Hành Sơn
2855,4250000,25,Unknown W,Hải Châu
2856,1200000,24,Hòa Khánh Bắc,Liên Chiểu
2857,3000000,30,Unknown W,Ngũ Hành Sơn
2858,4900000,35,Unknown W,Sơn Trà
2859,8200000,41,Unknown W,Hải Châu
2860,2200000,20,Unknown W,Hải Châu
2861,2000000,25,An Hải Bắc,Sơn Trà
2862,2500000,25,Unknown W,Cẩm Lệ
2863,3600000,30,Unknown W,Sơn Trà
2864,3300000,30,Unknown W,Cẩm Lệ
2865,2100000,30,Hòa Xuân,Cẩm Lệ
2866,2800000,20,Unknown W,Thanh Khê
2867,4800000,48,Hòa Cường Nam,Hải Châu
2868,2550000,17,Unknown W,Hải Châu
2869,2400000,20,Unknown W,Cẩm Lệ
2870,1440000,18,Hòa Khánh Bắc,Liên Chiểu
2871,3500000,35,Unknown W,Ngũ Hành Sơn
2872,6800000,40,Unknown W,Sơn Trà
2873,7500000,50,Unknown W,Ngũ Hành Sơn
2874,2520000,28,Khuê Mỹ,Ngũ Hành Sơn
2875,5100000,30,Unknown W,Ngũ Hành Sơn
2876,3500000,35,Unknown W,Ngũ Hành Sơn
2877,3500000,35,Unknown W,Ngũ Hành Sơn
2878,3500000,35,Unknown W,Ngũ Hành Sơn
2879,2700000,27,Unknown W,Ngũ Hành Sơn
2880,3500000,35,Unknown W,Ngũ Hành Sơn
2881,5180000,37,Hòa Minh,Liên Chiểu
2882,2700000,30,Chính Gián,Thanh Khê
2883,3250000,25,Unknown W,Sơn Trà
2884,2550000,15,Unknown W,Hải Châu
2885,4500000,25,Unknown W,Hải Châu
2886,2000000,25,Hòa Thọ Đông,Cẩm Lệ
2887,3000000,20,Hòa Minh,Liên Chiểu
2888,4500000,25,Unknown W,Hải Châu
2889,4900000,35,Unknown W,Hải Châu
2890,8250000,55,Unknown W,Hải Châu
2891,6930000,33,Unknown W,Hải Châu
2892,3500000,25,Unknown W,Hải Châu
2893,4800000,40,Unknown W,Hải Châu
2894,2800000,20,Unknown W,Ngũ Hành Sơn
2895,2700000,30,Khuê Mỹ,Ngũ Hành Sơn
2896,6000000,30,Unknown W,Sơn Trà
2897,2520000,28,Khuê Mỹ,Ngũ Hành Sơn
2898,4500000,30,Unknown W,Thanh Khê
2899,3000000,20,Unknown W,Hải Châu
2900,3000000,25,Unknown W,Hải Châu
2901,4000000,25,Unknown W,Thanh Khê
2902,2450000,35,Hòa Thọ Đông,Cẩm Lệ
2903,9200000,40,Unknown W,Sơn Trà
2904,5040000,42,Unknown W,Hải Châu
2905,3060000,18,Unknown W,Hải Châu
2906,4800000,40,Unknown W,Ngũ Hành Sơn
2907,4000000,50,Thanh Khê Đông,Thanh Khê
2908,4800000,40,Unknown W,Thanh Khê
2909,3600000,30,Unknown W,Sơn Trà
2910,3300000,22,Hòa Thuận Tây,Hải Châu
2911,2880000,24,Unknown W,Cẩm Lệ
2912,3150000,45,Unknown W,Cẩm Lệ
2913,2200000,20,Unknown W,Ngũ Hành Sơn
2914,1800000,20,Unknown W,Liên Chiểu
2915,3000000,25,Unknown W,Ngũ Hành Sơn
2916,3600000,30,Unknown W,Ngũ Hành Sơn
2917,3600000,45,Thanh Bình,Hải Châu
2918,4250000,25,Unknown W,Hải Châu
2919,5100000,30,Unknown W,Thanh Khê
2920,2000000,20,Unknown W,Cẩm Lệ
2921,4800000,40,Unknown W,Thanh Khê
2922,3900000,26,Unknown W,Hải Châu
2923,1650000,15,Unknown W,Thanh Khê
2924,3000000,25,Unknown W,Thanh Khê
2925,3000000,25,Unknown W,Liên Chiểu
2926,1800000,20,Hòa Xuân,Cẩm Lệ
2927,4250000,25,Unknown W,Hải Châu
2928,3600000,24,Unknown W,Ngũ Hành Sơn
2929,2700000,30,Khuê Mỹ,Ngũ Hành Sơn
2930,6000000,40,Unknown W,Sơn Trà
2931,2100000,30,Hòa Minh,Liên Chiểu
2932,3600000,30,Unknown W,Thanh Khê
2933,3060000,17,Unknown W,Hải Châu
2934,3250000,25,Unknown W,Ngũ Hành Sơn
2935,3000000,100,Hòa Xuân,Cẩm Lệ
2936,2400000,20,Unknown W,Thanh Khê
2937,4050000,27,Unknown W,Hải Châu
2938,4000000,25,Unknown W,Cẩm Lệ
2939,2240000,16,Unknown W,Ngũ Hành Sơn
2940,1440000,18,Khuê Trung,Cẩm Lệ
2941,9600000,40,Unknown W,Ngũ Hành Sơn
2942,3200000,20,Unknown W,Hải Châu
2943,4900000,35,Unknown W,Hải Châu
2944,5000000,20,Unknown W,Hải Châu
2945,1200000,40,Mỹ An,Ngũ Hành Sơn
2946,1200000,40,Unknown W,Ngũ Hành Sơn
2947,2100000,14,Unknown W,Ngũ Hành Sơn
2948,3060000,18,Unknown W,Hải Châu
2949,3400000,20,Unknown W,Sơn Trà
2950,3400000,20,Unknown W,Sơn Trà
2951,3150000,35,Hòa Khánh Bắc,Liên Chiểu
2952,3400000,20,Unknown W,Sơn Trà
2953,1750000,17,Hòa Cường Nam,Hải Châu
2954,3400000,20,Unknown W,Sơn Trà
2955,3150000,35,Thạc Gián,Thanh Khê
2956,3600000,20,Unknown W,Sơn Trà
2957,3400000,20,Unknown W,Sơn Trà
2958,4200000,30,Unknown W,Hải Châu
2959,5600000,40,Unknown W,Ngũ Hành Sơn
2960,2400000,20,Unknown W,Cẩm Lệ
2961,4480000,28,Unknown W,Sơn Trà
2962,2500000,25,Unknown W,Ngũ Hành Sơn
2963,4600000,20,Unknown W,Hải Châu
2964,6080000,32,Unknown W,Sơn Trà
2965,7800000,60,Unknown W,Hải Châu
2966,2200000,20,Unknown W,Cẩm Lệ
2967,2000000,25,Hòa Khánh Bắc,Liên Chiểu
2968,1400000,20,Hòa Hiệp Bắc,Liên Chiểu
2969,6000000,40,Unknown W,Sơn Trà
2970,2500000,25,Unknown W,Thanh Khê
2971,3520000,22,Unknown W,Hải Châu
2972,2550000,15,Unknown W,Hải Châu
2973,2750000,25,Unknown W,Sơn Trà
2974,2550000,15,Unknown W,Hải Châu
2975,3600000,30,Unknown W,Sơn Trà
2976,3000000,25,Unknown W,Cẩm Lệ
2977,2500000,20,Unknown W,Hải Châu
2978,4800000,40,Unknown W,Ngũ Hành Sơn
2979,4560000,38,Unknown W,Hải Châu
2980,1920000,16,Unknown W,Thanh Khê
2981,2400000,20,Unknown W,Cẩm Lệ
2982,2040000,12,Unknown W,Thanh Khê
2983,5500000,25,Unknown W,Hải Châu
2984,3900000,30,Unknown W,Hải Châu
2985,4600000,20,Unknown W,Hải Châu
2986,3600000,30,Unknown W,Hải Châu
2987,3960000,22,Unknown W,Sơn Trà
2988,2400000,30,Unknown W,Liên Chiểu
2989,5040000,28,Unknown W,Hải Châu
2990,3400000,20,Unknown W,Hải Châu
2991,4900000,35,Unknown W,Sơn Trà
2992,4500000,25,Unknown W,Ngũ Hành Sơn
2993,3600000,30,Unknown W,Ngũ Hành Sơn
2994,4600000,20,Unknown W,Thanh Khê
2995,5000000,20,Unknown W,Sơn Trà
2996,5060000,22,Unknown W,Hải Châu
2997,3960000,22,Unknown W,Hải Châu
2998,2200000,20,Unknown W,Thanh Khê
2999,3900000,30,Unknown W,Sơn Trà
3000,3300000,30,Unknown W,Cẩm Lệ
3001,4900000,35,Unknown W,Ngũ Hành Sơn
3002,3400000,20,Unknown W,Hải Châu
3003,2200000,20,Unknown W,Thanh Khê
3004,3500000,25,Unknown W,Cẩm Lệ
3005,2160000,24,Hòa Xuân,Cẩm Lệ
3006,5040000,28,Unknown W,Sơn Trà
3007,5950000,35,Unknown W,Ngũ Hành Sơn
3008,2800000,31,Phước Mỹ,Sơn Trà
3009,2000000,35,Hòa Minh,Liên Chiểu
3010,2000000,90,Hòa Minh,Liên Chiểu
3011,2000000,25,Khuê Mỹ,Ngũ Hành Sơn
3012,1500000,15,Khuê Trung,Cẩm Lệ
3013,1900000,17,Hòa Thuận Tây,Hải Châu
3014,1400000,25,Hòa Thọ Đông,Cẩm Lệ
3015,3500000,35,Hòa Cường Nam,Hải Châu
3016,2500000,35,Mỹ An,Ngũ Hành Sơn
3017,1500000,20,Hòa Hải,Ngũ Hành Sơn
3018,1800000,25,Hòa Khê,Thanh Khê
3019,2000000,30,Hòa Cường Nam,Hải Châu
3020,1500000,20,Hòa Hải,Ngũ Hành Sơn
3021,1100000,35,Hòa Khánh Nam,Liên Chiểu
3022,1900000,22,Hòa An,Cẩm Lệ
3023,1700000,25,Xuân Hà,Thanh Khê
3024,2300000,30,Hải Châu II,Hải Châu
3025,2500000,25,Hòa Phát,Cẩm Lệ
3026,2800000,60,Hòa Khánh Bắc,Liên Chiểu
3027,2500000,25,Hòa Thọ Đông,Cẩm Lệ
3028,3900000,28,Khuê Trung,Cẩm Lệ
3029,4000000,26,Khuê Trung,Cẩm Lệ
3030,3000000,25,Hòa An,Cẩm Lệ
3031,1500000,18,An Hải Bắc,Sơn Trà
3032,2500000,25,Tam Thuận,Thanh Khê
3033,3000000,30,Khuê Mỹ,Ngũ Hành Sơn
3034,2000000,25,Khuê Trung,Cẩm Lệ
3035,1200000,35,Mỹ An,Ngũ Hành Sơn
3036,2500000,40,Hòa Minh,Liên Chiểu
3037,2700000,30,Unknown W,Cẩm Lệ
3038,1000000,20,Hòa Minh,Liên Chiểu
3039,2000000,40,Hòa Xuân,Cẩm Lệ
3040,2600000,30,Tân Chính,Thanh Khê
3041,3500000,30,An Hải Tây,Sơn Trà
3042,1500000,28,Unknown W,Sơn Trà
3043,2000000,20,Hòa Thọ Đông,Cẩm Lệ
3044,1500000,10,Nam Dương,Hải Châu
3045,1500000,20,Mỹ An,Ngũ Hành Sơn
3046,1400000,14,Chính Gián,Thanh Khê
3047,2200000,25,An Hải Bắc,Sơn Trà
3048,1400000,20,Hòa Thọ Đông,Cẩm Lệ
3049,3500000,30,An Hải Bắc,Sơn Trà
3050,1200000,22,Hòa Thọ Đông,Cẩm Lệ
3051,2700000,20,Unknown W,Thanh Khê
3052,1000000,20,Unknown W,Cẩm Lệ
3053,2000000,30,Hòa Phát,Cẩm Lệ
3054,1800000,12,Hòa Cường Bắc,Hải Châu
3055,3000000,40,Nại Hiên Đông,Sơn Trà
3056,2500000,22,Hòa Phát,Cẩm Lệ
3057,1800000,23,Hòa Thuận Tây,Hải Châu
3058,1200000,25,Hòa Khánh Bắc,Liên Chiểu
3059,2500000,30,Hải Châu I,Hải Châu
3060,3500000,25,Hòa Khê,Thanh Khê
3061,1600000,14,Hòa Hải,Ngũ Hành Sơn
3062,2900000,29,An Hải Tây,Sơn Trà
3063,3800000,30,Hòa Thuận Đông,Hải Châu
3064,3800000,30,Hòa Thuận Đông,Hải Châu
3065,2800000,25,An Hải Bắc,Sơn Trà
3066,2500000,25,Hòa Cường Bắc,Hải Châu
3067,2800000,22,Phước Mỹ,Sơn Trà
3068,1200000,25,Hòa Thọ Đông,Cẩm Lệ
3069,3500000,35,An Hải Bắc,Sơn Trà
3070,3000000,25,Phước Mỹ,Sơn Trà
3071,2800000,45,Hòa Xuân,Cẩm Lệ
3072,1300000,17,Hòa Minh,Liên Chiểu
3073,3000000,20,Khuê Trung,Cẩm Lệ
3074,1500000,25,Hòa Khánh Nam,Liên Chiểu
3075,1800000,28,Tam Thuận,Thanh Khê
3076,1500000,20,Hòa An,Cẩm Lệ
3077,1300000,14,Khuê Trung,Cẩm Lệ
3078,1500000,20,Unknown W,Ngũ Hành Sơn
3079,2800000,40,An Hải Bắc,Sơn Trà
3080,2500000,18,Thanh Khê Đông,Thanh Khê
3081,1800000,20,Hòa Thọ Đông,Cẩm Lệ
3082,2800000,24,An Hải Đông,Sơn Trà
3083,1400000,30,Thanh Bình,Hải Châu
3084,2500000,46,Phước Mỹ,Sơn Trà
3085,1300000,20,Hòa Khánh Bắc,Liên Chiểu
3086,1300000,12,Thạc Gián,Thanh Khê
3087,1800000,30,Hòa Khê,Thanh Khê
3088,2000000,20,Hòa Minh,Liên Chiểu
3089,1500000,20,Hòa Khánh Bắc,Liên Chiểu
3090,4500000,25,Phước Mỹ,Sơn Trà
3091,2500000,22,Hòa Minh,Liên Chiểu
3092,1200000,25,Hòa Minh,Liên Chiểu
3093,1500000,18,An Hải Bắc,Sơn Trà
3094,1500000,20,Thuận Phước,Hải Châu
3095,2400000,20,Nại Hiên Đông,Sơn Trà
3096,1200000,18,Mỹ An,Ngũ Hành Sơn
3097,3000000,30,Hòa Cường Bắc,Hải Châu
3098,2000000,30,Hòa Minh,Liên Chiểu
3099,1100000,18,Hòa Khánh Nam,Liên Chiểu
3100,800000,20,Thuận Phước,Hải Châu
3101,1000000,25,Hòa Thuận Tây,Hải Châu
3102,3000000,25,Khuê Trung,Cẩm Lệ
3103,1500000,12,Hòa Quý,Ngũ Hành Sơn
3104,1200000,15,Khuê Trung,Cẩm Lệ
3105,2000000,24,Xuân Hà,Thanh Khê
3106,2500000,20,Hòa Minh,Liên Chiểu
3107,10000000,60,Khuê Mỹ,Ngũ Hành Sơn
3108,1400000,22,Unknown W,Liên Chiểu
3109,1200000,25,Hòa Thọ Đông,Cẩm Lệ
3110,1700000,12,Hòa Thuận Tây,Hải Châu
3111,2500000,45,An Hải Đông,Sơn Trà
3112,3000000,40,Nại Hiên Đông,Sơn Trà
3113,1100000,12,Thạch Thang,Hải Châu
3114,2500000,24,An Hải Tây,Sơn Trà
3115,1800000,12,Hải Châu II,Hải Châu
3116,3000000,25,Unknown W,Sơn Trà
3117,1300000,20,Hòa Minh,Liên Chiểu
3118,1500000,15,Hòa Khê,Thanh Khê
3119,3200000,40,Hòa Khánh Nam,Liên Chiểu
3120,2000000,12,Tam Thuận,Thanh Khê
3121,3000000,50,Unknown W,Ngũ Hành Sơn
3122,1800000,25,Hòa Khánh Bắc,Liên Chiểu
3123,2500000,40,Thanh Khê Tây,Thanh Khê
3124,1800000,35,Thanh Bình,Hải Châu
3125,1500000,18,Bình Thuận,Hải Châu
3126,1400000,16,Nam Dương,Hải Châu
3127,1800000,20,Hòa Cường Nam,Hải Châu
3128,1000000,70,Hòa Thọ Đông,Cẩm Lệ
3129,1000000,20,Thọ Quang,Sơn Trà
3130,3000000,250,Hòa Cường Nam,Hải Châu
3131,2500000,15,Hòa Cường Bắc,Hải Châu
3132,1200000,18,An Hải Bắc,Sơn Trà
3133,4500000,35,Hòa Cường Bắc,Hải Châu
3134,2700000,24,Hòa Thuận Tây,Hải Châu
3135,1500000,16,Thanh Bình,Hải Châu
3136,2000000,30,Hòa Cường Nam,Hải Châu
3137,700000,20,Unknown W,Liên Chiểu
3138,900000,18,Unknown W,Liên Chiểu
3139,5000000,42,Mỹ An,Ngũ Hành Sơn
3140,1400000,16,Nam Dương,Hải Châu
3141,3000000,30,Hòa Cường Nam,Hải Châu
3142,1000000,16,An Hải Đông,Sơn Trà
3143,1100000,20,Hòa Minh,Liên Chiểu
3144,2200000,30,Hòa Thọ Đông,Cẩm Lệ
3145,800000,15,Hòa Hiệp Nam,Liên Chiểu
3146,2000000,20,Mỹ An,Ngũ Hành Sơn
3147,3000000,30,Hòa Cường Nam,Hải Châu
3148,1500000,18,Thuận Phước,Hải Châu
3149,1500000,30,Thanh Khê Đông,Thanh Khê
3150,1200000,16,An Hải Bắc,Sơn Trà
3151,2000000,40,An Hải Bắc,Sơn Trà
3152,1500000,22,Hòa An,Cẩm Lệ
3153,900000,30,Chính Gián,Thanh Khê
3154,2000000,30,Unknown W,Cẩm Lệ
3155,2000000,60,Chính Gián,Thanh Khê
3156,1000000,18,Thọ Quang,Sơn Trà
3157,2000000,40,An Hải Bắc,Sơn Trà
3158,1000000,20,Khuê Mỹ,Ngũ Hành Sơn
3159,3000000,30,Thanh Bình,Hải Châu
3160,1000000,15,Unknown W,Ngũ Hành Sơn
3161,1500000,14,Phước Ninh,Hải Châu
3162,1200000,15,Hòa Khánh Nam,Liên Chiểu
3163,2200000,19,Bình Hiên,Hải Châu
3164,1400000,20,Hòa Minh,Liên Chiểu
3165,1600000,24,Hòa Quý,Ngũ Hành Sơn
3166,1000000,16,Hòa An,Cẩm Lệ
3167,2000000,12,Tân Chính,Thanh Khê
3168,1200000,30,Hòa Cường Nam,Hải Châu
3169,3500000,30,Hòa Thuận Đông,Hải Châu
3170,1800000,350,Hòa Cường Nam,Hải Châu
3171,1300000,15,Khuê Trung,Cẩm Lệ
3172,2000000,15,Hòa Cường Nam,Hải Châu
3173,1800000,18,Hòa Thuận Tây,Hải Châu
3174,1600000,15,Hòa Cường Nam,Hải Châu
3175,1700000,16,Hòa Cường Nam,Hải Châu
3176,2000000,20,Hòa Cường Bắc,Hải Châu
3177,1800000,36,Hòa Cường Bắc,Hải Châu
3178,1700000,25,Hòa Phát,Cẩm Lệ
3179,2200000,15,Thanh Bình,Hải Châu
3180,2000000,50,Hòa Minh,Liên Chiểu
3181,1600000,15,Unknown W,Liên Chiểu
3182,1500000,20,Hòa Khánh Nam,Liên Chiểu
3183,1500000,15,Tam Thuận,Thanh Khê
3184,2000000,20,An Khê,Thanh Khê
3185,2500000,35,Khuê Mỹ,Ngũ Hành Sơn
3186,1200000,24,Hòa Quý,Ngũ Hành Sơn
3187,1450000,25,Hòa Quý,Ngũ Hành Sơn
3188,1500000,20,Xuân Hà,Thanh Khê
3189,1500000,20,Hòa Cường Nam,Hải Châu
3190,1500000,25,Hòa Thọ Đông,Cẩm Lệ
3191,1900000,20,Hòa Minh,Liên Chiểu
3192,2300000,20,Hòa Cường Bắc,Hải Châu
3193,2000000,16,Khuê Trung,Cẩm Lệ
3194,1000000,15,Hòa Cường Nam,Hải Châu
